URL,STATUS CODE
http://www.nydailynews.com/,200
http://www.nydailynews.com/opinion/learn-horror-bronx-high-school-safe-article-1.3528685,200
http://www.nydailynews.com/horoscopes/cancer,200
http://www.nydailynews.com/news/politics/president-trump-slams-tom-price-costly-travel-distraction-article-1.3530478,200
http://www.nydailynews.com/sports/basketball/hawks-pg-dennis-schroder-arrested-battery-charge-atlanta-article-1.3530427,200
http://www.nydailynews.com/autos,200
http://www.nydailynews.com/newswires/entertainment/mona-lisa-unveiled-nude-sketch-link-masterpiece-article-1.3529794,200
http://www.nydailynews.com/news/politics/tom-price-reimbursing-gov-flying-charter-planes-article-1.3528437,200
http://www.nydailynews.com/sports/football/jets/jets-closer-rid-underachieving-mo-wilkerson-article-1.3528618,200
http://www.nydailynews.com/horoscopes/cancer?type=monthly,200
http://www.nydailynews.com/life-style/reasons-stock-market-surprisingly-strong-article-1.3518634,200
http://www.nydailynews.com/news/world,200
http://www.nydailynews.com/authors?author=editorials,200
http://www.nydailynews.com/entertainment/gossip/hugh-hefner-final-interview-death-article-1.3530052,200
http://www.nydailynews.com/news/national/trump-not-happy-tom-price-private-jets-article-1.3525351,200
http://www.nydailynews.com/horoscopes/cancer?type=weekly,200
http://www.nydailynews.com/news/donald-trump-road-white-house-election-day-gallery-1.2945034,200
http://www.nydailynews.com/entertainment/stars-love-coffee-gallery-1.1905216,200
http://www.nydailynews.com/horoscopes/yearly,200
http://www.nydailynews.com/news/national/student-loan-program-set-expire-extension-blocked-article-1.3530430,200
http://www.nydailynews.com/amp/news/politics/president-trump-slams-tom-price-costly-travel-distraction-article-1.3530478,200
http://www.nydailynews.com/entertainment/gossip/no-sex-city-movie-article-1.3530030,200
http://www.nydailynews.com/photos/dn-photographers/photographer?author=marcus-santos,200
http://www.nydailynews.com/sports/baseball/mets/collins-refuses-address-allegations-lost-mets-clubhouse-article-1.3530986,200
http://www.nydailynews.com/horoscopes/daily?c=cancer&d=20170929&type=daily,200
http://www.nydailynews.com/newswires/sports/latest-massive-yosemite-rock-falls-don-deter-climbers-article-1.3530225,200
http://www.nydailynews.com/horoscopes/love-astrology,200
http://www.nydailynews.com/news/deadly-stampede-mumbai-train-station-gallery-1.3530107,200
http://www.nydailynews.com/new-york/nyc-crime/bronx-student-fatally-stabbed-teen-meant-scare-article-1.3530619,200
http://www.nydailynews.com/life-style,200
http://www.nydailynews.com/tags/featured-opinion,301
http://www.nydailynews.com/newswires/news/national/health-human-services-secretary-tom-price-resigns-criticism-travel-private-planes-article-1.3530973,200
http://www.nydailynews.com/services/careers,200
http://www.nydailynews.com/authors?author=eric-francis-coppolino,200
http://www.nydailynews.com/newswires/news/world/merkel-party-nationalists-oppose-aid-neo-nazi-victims-article-1.3530833,200
http://www.nydailynews.com/authors?author=amara-grautski,200
http://www.nydailynews.com/news/world/nude-sketch-da-vinci-study-mona-lisa-article-1.3530610,200
http://www.nydailynews.com/news/politics,200
http://www.nydailynews.com/newswires/news/world/landslide-hits-el-salvador-home-kills-4-sleeping-article-1.3530897,200
http://www.nydailynews.com/amp/opinion/learn-horror-bronx-high-school-safe-article-1.3528685,200
http://www.nydailynews.com/horoscopes/gemini,200
http://www.nydailynews.com/new-york/education,200
http://www.nydailynews.com/entertainment/music/demi-lovato-shares-moment-hit-rock-bottom-sobriety-article-1.3530186,200
http://www.nydailynews.com/sports/college/burning-questions-ncaa-basketball-corruption-scandal-article-1.3530859,200
http://www.nydailynews.com/autos/fiat,200
http://www.nydailynews.com/sports/football/patriots-fans-burn-jerseys-anthem-protests-article-1.3530222,200
http://www.nydailynews.com/newswires/sports/gop-candidate-ohio-governor-pulls-ad-nfl-protests-article-1.3530968,200
http://www.nydailynews.com/newswires/news/national/zinke-dismisses-charter-bs-travel-article-1.3530784,200
http://www.nydailynews.com/horoscopes/cancer?type=yearly,200
http://www.nydailynews.com/autos/eye-candy-2018-maserati-ghibli-granlusso-gallery-1.3513592,200
http://www.nydailynews.com/newswires/news/world/refugee-girl-challenged-merkel-stay-indefinitely-article-1.3530814,200
http://www.nydailynews.com/horoscopes,200
http://www.nydailynews.com/amp/life-style/reasons-stock-market-surprisingly-strong-article-1.3518634,200
http://www.nydailynews.com/autos/gmc,200
http://www.nydailynews.com/sports/baseball/mlb-re-names-world-series-mvp-award-honor-willie-mays-article-1.3530397,200
http://www.nydailynews.com/newswires/sports/truex-wins-pole-dover-3rd-nascar-playoff-race-article-1.3531004,200
http://www.nydailynews.com/autos/news/video-2018-land-rover-discovery-sport-races-dog-sled-team-article-1.3442023,200
http://www.nydailynews.com/entertainment/music/dinosaur-jr-s-lou-barlow-recalls-nyc-influence-band-article-1.3530683,200
http://www.nydailynews.com/newswires/news/business/report-finds-gop-tax-plan-benefits-top-1-percent-article-1.3530315,200
http://www.nydailynews.com/entertainment/celebrities-model-glamorous-photo-shoots-gallery-1.2600950,200
http://www.nydailynews.com/entertainment/gossip/bad-girls-club-gallery-1.14246,200
http://www.nydailynews.com/new-york,200
http://www.nydailynews.com/autos/first-pictures-2019-genesis-g70-gallery-1.3497880,200
http://www.nydailynews.com/newswires/news/business/major-stock-market-indexes-fared-friday-article-1.3530975,200
http://www.nydailynews.com/services/contact-us,200
http://www.nydailynews.com/horoscopes/taurus,200
http://www.nydailynews.com/tags/puerto-rico,200
http://www.nydailynews.com/tags/auto-videos,200
http://www.nydailynews.com/life-style/animal-rights-activists-protest-animal-cruelty-yom-kippur-ceremony-brooklyn-gallery-1.3530455,200
http://www.nydailynews.com/horoscopes/daily,200
http://www.nydailynews.com/autos/gallery-2019-mercedes-benz-s560e-sedan-photos-gallery-1.3511660,200
http://www.nydailynews.com/autos/news/porsche-innodrive-adaptive-cruise-control-system-2019-cayenne-article-1.3480251,200
http://www.nydailynews.com/horoscopes/monthly,200
http://www.nydailynews.com/news/crime/teens-10-year-old-arrested-viciously-attacking-child-article-1.3530745,200
http://www.nydailynews.com/news/national/police-officer-killed-wounded-georgia-shooting-article-1.3530504,200
http://www.nydailynews.com/entertainment/stasi-hugh-hefner-flawed-playboy-philosophy-die-article-1.3530388,200
http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-volvo-xc60-list-article-1.3514215,200
http://www.nydailynews.com/horoscopes/aquarius,200
http://www.nydailynews.com/new-york/nyc-crime/nyc-slasher-cuts-man-face-didn-bumping-article-1.3530809,200
http://www.nydailynews.com/sports/football/nfl-favorability-dropped-trump-anthem-comments-article-1.3530114,200
http://www.nydailynews.com/tags/associated-press,200
http://www.nydailynews.com/sports/hockey/rangers,200
http://www.nydailynews.com/sports/hockey,200
http://www.nydailynews.com/news/politics/cohn-stopping-state-local-tax-deductions-discussion-article-1.3530927,200
http://www.nydailynews.com/news/national/san-juan-mayor-rips-federal-response-puerto-rico-article-1.3530322,200
http://www.nydailynews.com/autos/street-smarts/what-is-nissan-propilot-assist-article-1.3474817,200
http://www.nydailynews.com/services/sitemap,200
http://www.nydailynews.com/horoscopes/weekly,200
http://www.nydailynews.com/autos/news,200
http://www.nydailynews.com/entertainment/tv/lionel-richie-luke-bryan-join-american-idol-judges-article-1.3530867,200
http://www.nydailynews.com/autos/types/sports-car,200
http://www.nydailynews.com/life-style/man-left-paralyzed-car-crash-wheelchair-bodybuilder-gallery-1.3530550,200
http://www.nydailynews.com/entertainment/tv,200
http://www.nydailynews.com/new-york/new-york-city-captured-photographer-vivian-maier-gallery-1.3528729,200
http://www.nydailynews.com/authors?author=the-associated-press,200
http://www.nydailynews.com/tags/jared-kushner,200
http://www.nydailynews.com/services/terms-services,200
http://www.nydailynews.com/horoscopes/pisces,200
http://www.nydailynews.com/newswires/news/business/state-board-paid-100k-resolve-salon-owners-bias-claims-article-1.3530964,200
http://www.nydailynews.com/newswires/new-york/richard-pyle-accomplished-ap-reporter-50-years-dies-article-1.3529937,200
http://www.nydailynews.com/autos/types/minivan,200
http://www.nydailynews.com/life-style/health,200
http://www.nydailynews.com/new-york/manhattan,200
http://www.nydailynews.com/amp/entertainment/gossip/hugh-hefner-final-interview-death-article-1.3530052,200
http://www.nydailynews.com/horoscopes/capricorn,200
http://www.nydailynews.com/new-york/brooklyn,200
http://www.nydailynews.com/life-style/avoid-stock-market-losses-resist-letting-winners-run-article-1.3177705,200
http://www.nydailynews.com/tags/us-newswires,200
http://www.nydailynews.com/newswires/news/business/brown-signs-bills-aiming-fix-california-housing-crunch-article-1.3529646,200
http://www.nydailynews.com/sports/basketball/nets,200
http://www.nydailynews.com/photos,200
http://www.nydailynews.com/news/crime,200
http://www.nydailynews.com/life-style/equifax-breach-latest-challenge-consumer-rights-privacy-article-1.3504411,200
http://www.nydailynews.com/autos/gallery-porsche-70-years-motorbooks-gallery-1.3530172,200
http://www.nydailynews.com/horoscopes/leo,200
http://www.nydailynews.com/new-york/nyc-crime/cops-probe-woman-claim-nypd-detectives-forced-sex-acts-article-1.3530054,200
http://www.nydailynews.com/sports/football,200
http://www.nydailynews.com/horoscopes/scorpio,200
https://www.nydailynews.com/nydn/img/static/desktop_notification.png,200
http://www.nydailynews.com/news/crime/main-suspect-slender-man-stabbing-avoids-jail-time-deal-article-1.3530176,200
http://www.nydailynews.com/new-york/nyc-crime/photo-murdered-pregnant-woman-juror-pass-article-1.3528987,200
http://www.nydailynews.com/sports/football/sage-rosenfels-offers-alternative-fans-burning-vikings-tickets-article-1.3530027,200
http://www.nydailynews.com/news/crime/teacher-sex-students-sentenced-10-years-article-1.3529977,200
http://www.nydailynews.com/news/hurricane-maria-strikes-puerto-rico-pummeling-caribbean-gallery-1.3508527,200
http://www.nydailynews.com/entertainment/music,200
http://www.nydailynews.com/sports/id-click-that,200
http://www.nydailynews.com/tags/business-newswires,301
https://www.nydailynews.com/nydn/img/static/close-button.png,200
http://www.nydailynews.com/autos/genesis,200
http://www.nydailynews.com/horoscopes/virgo,200
http://www.nydailynews.com/newswires/news/national/puerto-rico-angry-trump-official-good-news-story-remark-article-1.3529879,200
http://www.nydailynews.com/sports/odds,200
http://www.nydailynews.com/newswires/sports/richard-pitino-tough-week-family-article-1.3530978,200
http://www.nydailynews.com/sports/football/jets/henderson-files-wrongful-termination-suit-jets-seeks-3-3m-article-1.3530193,200
http://www.nydailynews.com/life-style/babies-born-birth-defects-congenital-syphilis-article-1.3530526,200
http://www.nydailynews.com/tags/entertainment-newswires,200
http://www.nydailynews.com/horoscopes/aries,200
http://www.nydailynews.com/tags/stock-market,200
http://www.nydailynews.com/sports/baseball/mets,200
http://www.nydailynews.com/autos/chevrolet,200
http://www.nydailynews.com/news/national/tom-price-resigns-health-secretary-private-jet-article-1.3530958,200
http://www.nydailynews.com/opinion/donald-trump-tax-plan-helps-donald-trump-article-1.3527927,200
http://www.nydailynews.com/autos/types/suv,200
http://www.nydailynews.com/news/national/twelfth-resident-flroida-nursing-home-dies-article-1.3530140,200
http://www.nydailynews.com/autos/news/2018-nissan-armada-platinum-reserve-preview-article-1.3530080,200
http://www.nydailynews.com/news/national/pregnant-woman-man-fatally-shot-chicago-baby-critical-article-1.3530827,200
http://www.nydailynews.com/opinion,200
http://www.nydailynews.com/life-style/health/smell-test-determine-dementia-risk-article-1.3530886,200
http://www.nydailynews.com/sports/baseball,200
http://www.nydailynews.com/life-style/cutest-kids-hollywood-gallery-1.53200,200
http://www.nydailynews.com/tags/world-newswires,301
http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-volkswagen-atlas-list-article-1.3498265,200
