URL,SIZE,No of Outlinks,Content-Type
http://www.nydailynews.com/autos/tags/honda,69190,155,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/short-report-2017-nissan-rogue-article-1.3006562,56571,24,text/html
http://www.nydailynews.com/news/world/president-trump-plans-rollback-obama-cuba-policies-article-1.3215634,90685,114,text/html
http://www.nydailynews.com/autos/mazda-3-2017-1.2784832,35859,112,text/html
http://www.nydailynews.com/news/crime/accused-rapist-attempts-suicide-avoid-jail-article-1.3522795,86230,106,text/html
http://www.nydailynews.com/opinion/impenetrable-shield-nypd-misdeeds-article-1.3514670,83185,101,text/html
http://www.nydailynews.com/autos/tags/civic-hatchback,58021,104,text/html
http://www.nydailynews.com/autos/toyota-camry-2017-1.2793466,35112,112,text/html
http://www.nydailynews.com/news/politics/trump-administration-shut-u-s-embassy-havana-article-1.3501883,89193,107,text/html
http://www.nydailynews.com/authors?author=Gina-Pace,105667,158,text/html
http://www.nydailynews.com/opinion/bad-ban-no-matter-times-trump-article-1.3523513,83645,101,text/html
http://www.nydailynews.com/authors?author=Graham-Rayman,106704,159,text/html
http://www.nydailynews.com/autos/tags/lincoln-continental,59558,110,text/html
http://www.nydailynews.com/autos/volkswagen-jetta-2017-1.2794839,34723,108,text/html
http://www.nydailynews.com/news/national/lawyer-caught-loaded-gun-newark-airport-article-1.3168300,87789,107,text/html
http://www.nydailynews.com/autos/tags/continental,59993,112,text/html
http://www.nydailynews.com/autos/pictures-2017-nissan-rogue-gallery-1.2784870,26558,20,text/html
http://www.nydailynews.com/opinion/still-guilty-skeloses-article-1.3523516,83426,100,text/html
http://www.nydailynews.com/autos/gallery-2017-lincoln-navigator-photos-gallery-1.2907950,26900,20,text/html
http://www.nydailynews.com/autos/nissan-altima-2017-1.2799310,35636,110,text/html
http://www.nydailynews.com/autos/lincoln-mkz-2017-1.2798289,36802,112,text/html
http://www.nydailynews.com/opinion/calamity-response-puerto-rico-article-1.3526062,83082,100,text/html
http://www.nydailynews.com/autos/gallery-2017-lincoln-continental-photos-gallery-1.2883708,26786,20,text/html
http://www.nydailynews.com/tags/cuba/stories/7,104958,147,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/ratings-review-2017-honda-civic-hatchback-sport-article-1.2954528,41773,33,text/html
http://www.nydailynews.com/opinion/male-jared-board-elections-incompe-article-1.3528690,82958,100,text/html
http://www.nydailynews.com/news/politics/iowa-woman-pleads-guilty-voting-president-trump-article-1.3313298,90536,115,text/html
http://www.nydailynews.com/autos/volkswagen-golf-2017-1.2795170,35141,110,text/html
http://www.nydailynews.com/opinion/weiner-deserves-serious-prison-time-article-1.3514679,84793,101,text/html
http://www.nydailynews.com/autos/tags/honda-civic-hatchback,58603,106,text/html
http://www.nydailynews.com/autos/nissan-sentra-sr-turbo-2017-1.2788487,35329,111,text/html
http://www.nydailynews.com/tags/west-new-brighton,94867,101,text/html
http://www.nydailynews.com/opinion/cost-cost-slapdash-construction-bill-article-1.3523507,84099,101,text/html
http://www.nydailynews.com/tags/cuba/stories/6,106750,154,text/html
http://www.nydailynews.com/autos/toyota-corolla-2017-1.2790140,35733,110,text/html
http://www.nydailynews.com/opinion/unfriending-russians-boosting-democracy-article-1.3514604,84228,100,text/html
http://www.nydailynews.com/news/politics/rep-rod-blum-storms-interview-faces-angry-town-hall-article-1.3149700,91245,113,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/man-51-found-fatally-stabbed-torso-staten-island-street-article-1.3532099,24687,19,text/html
http://www.nydailynews.com/opinion/save-lives-article-1.3514596,84104,101,text/html
http://www.nydailynews.com/autos/honda-accord-2017-1.2774192,35559,110,text/html
http://www.nydailynews.com/tags/cuba/stories/5,107034,154,text/html
http://www.nydailynews.com/opinion/toughest-tackle-article-1.3514608,82081,100,text/html
http://www.nydailynews.com/entertainment/best-celebrity-twitter-photos-2011-gallery-1.999021?pmSlide=1.2339082,69442,21,text/html
http://www.nydailynews.com/news/crime/mom-dumped-newborn-trash-hospital-avoids-prison-article-1.3470726,87853,107,text/html
http://www.nydailynews.com/opinion/sickest-fix-desperate-gop-attack-obamacare-article-1.3512280,85582,100,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/nyc-slasher-cuts-man-face-didn-bumping-article-1.3530809,26489,18,text/html
http://www.nydailynews.com/opinion/puerto-rico-island-country-article-1.3514602,84253,100,text/html
http://www.nydailynews.com/tags/cuba/stories/4,106955,154,text/html
http://www.nydailynews.com/tags/auto-reviews/stories/7,106870,156,text/html
http://www.nydailynews.com/amp/entertainment/music/lin-manuel-miranda-writes-song-aid-puerto-rico-article-1.3530294,25937,21,text/html
http://www.nydailynews.com/tags/auto-reviews/stories/4,106969,156,text/html
http://www.nydailynews.com/opinion/united-cuba-virtues-socialism-article-1.3049286,86809,106,text/html
http://www.nydailynews.com/news/national/dakota-access-puts-oil-pipeline-running-missouri-river-article-1.3011065,88489,107,text/html
http://www.nydailynews.com/tags/auto-reviews/stories/5,107074,156,text/html
http://www.nydailynews.com/new-york/new-york-city-captured-photographer-vivian-maier-gallery-1.3528729?pmSlide=1.3528728,68482,21,text/html
http://www.nydailynews.com/tags/auto-reviews/stories/2,107613,157,text/html
http://www.nydailynews.com/tags/auto-reviews/stories/3,107334,156,text/html
http://www.nydailynews.com/life-style/tips-enhance-returns-stock-market-investments-article-1.3244458,89958,107,text/html
http://www.nydailynews.com/new-york/new-york-city-captured-photographer-vivian-maier-gallery-1.3528729?pmSlide=1.3528727,67954,21,text/html
http://www.nydailynews.com/news/national/migos-kicked-delta-flight-article-1.3310402,89657,112,text/html
http://www.nydailynews.com/tags/stock-market/stories/2,94328,100,text/html
http://www.nydailynews.com/tags/cuba/stories/3,107121,154,text/html
http://www.nydailynews.com/autos/tags/nissan-rogue,59888,112,text/html
http://www.nydailynews.com/amp/new-york/new-york-city-captured-photographer-vivian-maier-gallery-1.3528729,31615,18,text/html
http://www.nydailynews.com/amp/new-york/manhattan/hundreds-rally-nyc-trump-slow-p-response-absurd-article-1.3528912,30411,23,text/html
http://www.nydailynews.com/tags/allerton,106710,150,text/html
http://www.nydailynews.com/new-york/new-york-city-captured-photographer-vivian-maier-gallery-1.3528729?pmSlide=1.3528719,67739,21,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/man-nabbed-fatally-shooting-foe-bronx-restaurant-article-1.3532207,25927,19,text/html
http://www.nydailynews.com/tags/cuba/stories/2,107024,155,text/html
http://www.nydailynews.com/entertainment/twelve-best-true-crime-films-50-years-gallery-1.3525703?pmSlide=1.3525694,70645,21,text/html
http://www.nydailynews.com/tags/income-tax-reform/stories/2,94378,100,text/html
http://www.nydailynews.com/authors?author=Laura-Dimon,106460,159,text/html
http://www.nydailynews.com/news/national/mccain-urges-dhs-waive-shipping-restrictions-puerto-rico-article-1.3524346,90923,106,text/html
http://www.nydailynews.com/news/national/maria-ravaged-pr-left-misery-no-power-water-food-article-1.3523611,101909,123,text/html
http://www.nydailynews.com/tags/fdny/stories/3,107267,156,text/html
http://www.nydailynews.com/news/world/richard-branson-survived-hurricane-irma-wine-cellar-article-1.3477141,91336,114,text/html
http://www.nydailynews.com/tags/fdny/stories/2,107348,157,text/html
http://www.nydailynews.com/tags/dallas-cowboys,107680,157,text/html
http://www.nydailynews.com/tags/fdny/stories/5,107217,156,text/html
http://www.nydailynews.com/amp/sports/football/washington-rbs-buy-xbox-10-year-old-wearing-kaepernick-jersey-article-1.3530158,29393,20,text/html
http://www.nydailynews.com/tags/hurricane-maria/stories/2,107243,151,text/html
http://www.nydailynews.com/tags/fdny/stories/4,107387,156,text/html
http://www.nydailynews.com/autos/news/2017-honda-cr-v-preview-article-1.2829032,87376,114,text/html
http://www.nydailynews.com/news/cockfighting-cuba-gallery-1.3103535,67061,20,text/html
http://www.nydailynews.com/authors?author=REUVEN-BLAU,107537,159,text/html
http://www.nydailynews.com/tags/fdny/stories/7,107495,156,text/html
http://www.nydailynews.com/news/national/trump-scrambles-convince-americans-handle-pr-crisis-article-1.3524789,89997,106,text/html
http://www.nydailynews.com/news/national/iowa-baby-dies-deadly-infection-passed-kiss-article-1.3335653,89472,110,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/comparison-test-2017-honda-cr-v-2017-toyota-rav4-article-1.3032456,70615,39,text/html
http://www.nydailynews.com/amp/life-style/fall-guide-celebrate-oktoberfest-nyc-bars-street-fairs-article-1.3489521,33041,27,text/html
http://www.nydailynews.com/new-york/nyc-crime/man-selling-cheap-gift-cards-robbed-gunpoint-10g-nyc-article-1.3163435,86172,102,text/html
http://www.nydailynews.com/tags/fdny/stories/6,107356,156,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/pair-snatched-man-rolex-credit-cards-midtown-hotel-article-1.3531606,24537,19,text/html
http://www.nydailynews.com/sports/baseball/home-run-strikes-man-crotch-world-baseball-classic-article-1.2998901,88020,110,text/html
http://www.nydailynews.com/tags/hurricane-maria/stories/3,97746,113,text/html
http://www.nydailynews.com/news/politics/de-blasio-mayoral-candidate-enjoys-traveling-article-1.3333285,89945,109,text/html
http://www.nydailynews.com/autos/tags/rav4,59346,110,text/html
http://www.nydailynews.com/amp/sports/more-sports/lfl-players-stand-national-anthem-article-1.3528185,28413,23,text/html
http://www.nydailynews.com/autos/news/2018-toyota-rav4-adventure-sequoia-tundra-trd-sport-off-road-article-1.2968646,91275,117,text/html
http://www.nydailynews.com/autos/tags/corolla,58861,108,text/html
http://www.nydailynews.com/autos/pictures-2017-mazda-cx-5-gallery-1.2876034,26437,20,text/html
http://www.nydailynews.com/news/world/dolphins-airlifted-cuba-hurricane-irma-article-1.3482149,92318,119,text/html
http://www.nydailynews.com/tags/fdny/stories/9,107363,156,text/html
http://www.nydailynews.com/autos/gallery-cuba-car-culture-photos-gallery-1.3324597,26924,19,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/first-drive-2017-mazda-cx5-review-article-1.2994177,56765,30,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/ratings-review-2017-toyota-corolla-article-1.3000297,57116,21,text/html
http://www.nydailynews.com/autos/gallery-2017-toyota-rav4-photos-gallery-1.3003236,26846,20,text/html
http://www.nydailynews.com/autos/tags/toyota-rav4,59408,110,text/html
http://www.nydailynews.com/news/politics/brokers-bots-scalp-thousands-tickets-pay-4m-article-1.3156810,89113,107,text/html
http://www.nydailynews.com/autos/tags/toyota-corolla,58931,108,text/html
http://www.nydailynews.com/autos/tags/mazda-cx-5,59311,110,text/html
http://www.nydailynews.com/new-york/queens/u-s-seeks-expel-nazi-jakiw-palij-queens-home-article-1.3355296,89772,112,text/html
http://www.nydailynews.com/tags/fdny/stories/8,107259,156,text/html
http://www.nydailynews.com/news/world/thousands-left-food-power-carribean-irma-article-1.3488345,95392,112,text/html
http://www.nydailynews.com/autos/tags/cx-5,59686,112,text/html
http://www.nydailynews.com/news/politics/u-s-confederate-leaders-germans-hitler-article-1.3420013,96060,118,text/html
http://www.nydailynews.com/autos/gallery-2017-toyota-corolla-photos-gallery-1.2826693,27005,19,text/html
http://www.nydailynews.com/news/crime/pe-teacher-arrested-choking-students-jump-rope-article-1.3531426,88461,103,text/html
http://www.nydailynews.com/new-york/nyc-crime/crook-robs-german-tourist-midtown-threatens-cut-throat-article-1.3436260,85796,104,text/html
http://www.nydailynews.com/new-york/manhattan/nicole-malliotakis-mixes-cuban-puerto-rican-flags-tweet-article-1.3468350,88619,107,text/html
http://www.nydailynews.com/opinion/honor-sacrifice-9-11-responders-article-1.3487914,84785,108,text/html
http://www.nydailynews.com/entertainment/bachelor-chris-soules-attorneys-acted-article-1.3109431,90428,108,text/html
http://www.nydailynews.com/amp/news/national/teacher-sentenced-years-prison-sex-student-article-1.3532593,27647,22,text/html
http://www.nydailynews.com/amp/sports/espn-jemele-hill-opens-donald-trump-tweet-article-1.3527486,28513,20,text/html
http://www.nydailynews.com/amp/life-style/eats/pancakes-ball-shaped-stuffed-syrup-article-1.3498454,30697,20,text/html
http://www.nydailynews.com/news/crime/teacher-sex-students-sentenced-10-years-article-1.3529977,89444,109,text/html
http://www.nydailynews.com/new-york/fdny-rep-threatened-racist-letter-helping-fellow-emt-article-1.3481954,96355,119,text/html
http://www.nydailynews.com/autos/tags/honda-cr-v,61716,120,text/html
http://www.nydailynews.com/new-york/mullins-rips-de-blasio-flying-g20-day-death-article-1.3313005,93198,120,text/html
http://www.nydailynews.com/news/national/chris-soules-purchased-alcohol-shortly-fatal-crash-article-1.3130082,90621,113,text/html
http://www.nydailynews.com/news/world/hurricane-irma-pummels-parts-caribbean-kills-4-article-1.3473563,191051,128,text/html
http://www.nydailynews.com/horoscopes/yearly?c=scorpio&d=20170930&type=yearly,125870,138,text/html
http://www.nydailynews.com/amp/new-york/brooklyn/brooklyn-duo-suv-attempts-kidnap-15-year-old-girl-article-1.3531478,27961,19,text/html
http://www.nydailynews.com/autos/latest-reviews/short-report-2017-toyota-rav4-article-1.2811538,98370,114,text/html
http://www.nydailynews.com/news/national/n-y-firefighter-helping-texas-flood-relief-whataburger-article-1.3470406,91634,118,text/html
http://www.nydailynews.com/news/crime/woman-faked-abduction-posted-kidnapping-video-facebook-article-1.3530475,89946,110,text/html
http://www.nydailynews.com/new-york/subways-pageant-struts-back-nyc-spotlight-gallery-1.3529860?pmSlide=1.3529858,67246,21,text/html
http://www.nydailynews.com/new-york/fatal-stabbing-bronx-school-gallery-1.3525382?pmSlide=1.3525375,67376,21,text/html
http://www.nydailynews.com/news/world/berlin-high-school-builds-fence-prostitutes-article-1.3439718,86113,106,text/html
http://www.nydailynews.com/new-york/subways-pageant-struts-back-nyc-spotlight-gallery-1.3529860?pmSlide=1.3529842,68404,21,text/html
http://www.nydailynews.com/amp/life-style/eats/feast-food-nyc-hotspots-first-ever-politics-food-article-1.3511816,33416,19,text/html
http://www.nydailynews.com/new-york/ferry-engine-catches-fire-hudson-river-article-1.3480571,96663,120,text/html
http://www.nydailynews.com/autos/tags/cr-v,61705,120,text/html
http://www.nydailynews.com/news/national/mother-ordered-vaccinate-son-face-jail-time-article-1.3527875,88057,108,text/html
http://www.nydailynews.com/amp/new-york/subways-pageant-struts-back-nyc-spotlight-gallery-1.3529860,42454,18,text/html
http://www.nydailynews.com/news/world/firefighters-called-free-man-penis-gym-weight-article-1.3506689,85473,105,text/html
http://www.nydailynews.com/tags/police-under-investigation,107841,157,text/html
http://www.nydailynews.com/new-york/fatal-stabbing-bronx-school-gallery-1.3525382?pmSlide=1.3525381,67549,21,text/html
http://www.nydailynews.com/new-york/subways-pageant-struts-back-nyc-spotlight-gallery-1.3529860?pmSlide=1.3529859,67526,21,text/html
http://www.nydailynews.com/news/national/nyc-sending-cops-firefighters-puerto-rico-maria-recovery-article-1.3511723,90458,111,text/html
http://www.nydailynews.com/autos/tags/rogue,59818,112,text/html
http://www.nydailynews.com/new-york/fatal-stabbing-bronx-school-gallery-1.3525382?pmSlide=1.3525380,66884,21,text/html
http://www.nydailynews.com/life-style/100-000-banned-books-create-life-sized-parthenon-article-1.3321500,89244,108,text/html
http://www.nydailynews.com/amp/new-york/fatal-stabbing-bronx-school-gallery-1.3525382,40425,18,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/2,107792,157,text/html
http://www.nydailynews.com/news/crime/iowa-girl-allegedly-tortured-death-adopted-family-article-1.3212633,90396,109,text/html
http://www.nydailynews.com/new-york/team-100-fdny-nypd-responders-gear-irma-rescue-efforts-article-1.3480746,90867,112,text/html
http://www.nydailynews.com/tags/wisconsin,107348,157,text/html
http://www.nydailynews.com/new-york/brooklyn/tougher-security-greets-ouvert-revelers-brooklyn-checkpoints-article-1.3467429,93915,113,text/html
http://www.nydailynews.com/tags/morning-joe,106806,150,text/html
http://www.nydailynews.com/news/politics/de-blasio-hits-back-police-unions-ripping-g20-visit-article-1.3316064,92262,115,text/html
http://www.nydailynews.com/new-york/queens/trapped-sisters-injured-queens-house-fire-article-1.3480004,93175,114,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/nyc-teen-claims-nypd-cops-raped-arrest-drug-charge-article-1.3530054,33585,24,text/html
http://www.nydailynews.com/tags/teachers-busted,107388,157,text/html
http://www.nydailynews.com/news/national/puerto-ricans-dig-hurricane-maria-wrath-heads-island-article-1.3507512,93039,117,text/html
http://www.nydailynews.com/new-york/nyc-crime/brooklyn-high-schooler-caught-gun-day-class-article-1.3477494,91187,109,text/html
http://www.nydailynews.com/new-york/firefighters-rescue-babies-queens-burning-building-article-1.3468920,87935,104,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=3,106764,159,text/html
http://www.nydailynews.com/amp/news/politics/scarborough-ivanka-trump-jared-kushner-leave-washington-article-1.3384596,30707,22,text/html
http://www.nydailynews.com/news/national/students-told-write-9-11-essay-terrorists-perspective-article-1.3010895,87302,106,text/html
http://www.nydailynews.com/news/world/gunman-kills-german-disco-shooting-wounded-article-1.3368798,87774,105,text/html
http://www.nydailynews.com/news/politics/ivanka-trump-temporarily-takes-father-seat-g20-meeting-article-1.3311133,93494,124,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=4,106686,159,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/3,107874,156,text/html
http://www.nydailynews.com/new-york/workers-fatally-fall-troubled-nyc-job-sites-article-1.3511065,99011,120,text/html
http://www.nydailynews.com/new-york/cuomo-puerto-rico-faces-long-road-recovery-wake-maria-article-1.3513329,94300,116,text/html
http://www.nydailynews.com/news/world/canada-women-government-g20-country-article-1.3477911,88936,118,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/4,107853,156,text/html
http://www.nydailynews.com/opinion/big-city-hall-de-blasio-straying-home-article-1.3318653,84859,107,text/html
http://www.nydailynews.com/entertainment/tv/nbc-news-nightly-news-shady-ratings-win-article-1.3244869,88307,107,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=5,106738,159,text/html
http://www.nydailynews.com/tags/iowa/stories/3,107288,154,text/html
http://www.nydailynews.com/new-york/trial-start-wayne-isaacs-shot-delrawn-small-article-1.3493524,90286,114,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=6,106568,159,text/html
http://www.nydailynews.com/new-york/brooklyn-program-serves-tennis-life-skills-young-athletes-article-1.3483274,95858,112,text/html
http://www.nydailynews.com/entertainment/tv/tamron-hall-preparing-return-daytime-tv-leaving-nbc-article-1.3322010,88486,109,text/html
http://www.nydailynews.com/entertainment/tv/megyn-kelly-league-insulting-alex-jones-interview-article-1.3258084,92359,114,text/html
http://www.nydailynews.com/amp/sports/football/nfl-favorability-dropped-trump-anthem-comments-article-1.3530114,27892,19,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=7,106671,159,text/html
http://www.nydailynews.com/tags/germany/stories/5,107521,156,text/html
http://www.nydailynews.com/new-york/fdny-union-celebrates-100th-anniversary-article-1.3472266,87594,106,text/html
http://www.nydailynews.com/tags/iowa/stories/4,107059,154,text/html
http://www.nydailynews.com/new-york/queens/queens-landlord-68-dies-fire-breaks-basement-article-1.3517502,90908,109,text/html
http://www.nydailynews.com/news/national/sandy-hook-kin-urge-nbc-drop-megyn-kelly-alex-jones-interview-article-1.3251364,93622,113,text/html
http://www.nydailynews.com/new-york/bronx/bronx-hero-clubs-attacker-lamp-save-mom-daughter-article-1.3494816,91362,107,text/html
http://www.nydailynews.com/tags/polls,97675,113,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/5,107741,156,text/html
http://www.nydailynews.com/new-york/manhattan/fire-gutted-tribeca-building-started-restaurant-kitchen-article-1.3474683,87494,106,text/html
http://www.nydailynews.com/tags/germany/stories/4,107457,156,text/html
http://www.nydailynews.com/entertainment/tv/megyn-kelly-left-fox-news-president-trump-article-1.3510013,91018,112,text/html
http://www.nydailynews.com/new-york/thousands-new-s-ferry-boat-named-john-chipura-article-1.3483456,90663,112,text/html
http://www.nydailynews.com/amp/new-york/education/de-blasio-policies-question-bronx-school-stabbing-article-1.3526243,28568,21,text/html
http://www.nydailynews.com/tags/iowa/stories/2,107334,155,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/6,107715,156,text/html
http://www.nydailynews.com/authors?author=David-Bloomfield,98256,120,text/html
http://www.nydailynews.com/news/national/iowa-social-worker-fired-pursuing-modeling-article-1.3391658,86271,104,text/html
http://www.nydailynews.com/new-york/brooklyn/perv-takes-pics-woman-skirt-brooklyn-subway-article-1.3524390,87259,104,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=8,106939,159,text/html
http://www.nydailynews.com/authors?author=Adam-Shrier&page=9,106728,159,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/7,107638,156,text/html
http://www.nydailynews.com/new-york/nyc-crime/bronx-carjacker-robs-5-cabbies-knife-gun-stealing-4-cars-article-1.3525036,91158,113,text/html
http://www.nydailynews.com/new-york/nyc-crime/flasher-exposes-women-manhattan-subway-article-1.3513221,87591,102,text/html
http://www.nydailynews.com/tags/germany/stories/3,107602,156,text/html
http://www.nydailynews.com/new-york/bronx/teen-cuffed-spray-painting-jew-assistant-ag-dad-home-article-1.3495141,86534,104,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/8,107884,156,text/html
http://www.nydailynews.com/new-york/brooklyn/group-attackers-beat-victims-brooklyn-mugging-article-1.3526699,87294,104,text/html
http://www.nydailynews.com/new-york/fdny-announce-32-9-11-linked-deaths-anniversary-nears-article-1.3476104,89954,107,text/html
http://www.nydailynews.com/tags/bill-de-blasio,111029,176,text/html
http://www.nydailynews.com/news/national/alex-jones-releases-recorded-phone-calls-megyn-kelly-article-1.3252378,92741,110,text/html
http://www.nydailynews.com/new-york/nyc-crime/robber-chokes-brooklyn-worker-unconscious-bathroom-steals-car-article-1.3497735,86440,101,text/html
http://www.nydailynews.com/tags/germany/stories/2,107363,157,text/html
http://www.nydailynews.com/tags/crimes-against-children/stories/9,107868,156,text/html
http://www.nydailynews.com/amp/autos/latest-reviews/dna-3-way-camaro-mustang-challenger-article-1.2784481,64785,22,text/html
http://www.nydailynews.com/entertainment/music/lil-wayne-reportedly-hospitalized-chicago-seizures-article-1.3466818,86855,106,text/html
http://www.nydailynews.com/news/national/woman-drowned-sons-car-cited-drugs-prison-article-1.3524514,90876,108,text/html
http://www.nydailynews.com/tags/iowa/stories/7,98757,121,text/html
http://www.nydailynews.com/tags/bullying,107040,152,text/html
http://www.nydailynews.com/news/crime/group-youths-assaults-teens-li-burger-king-article-1.3522861,87905,108,text/html
http://www.nydailynews.com/autos/gallery-2016-chevrolet-camaro-photos-gallery-1.2791963,26700,20,text/html
http://www.nydailynews.com/news/crime/woman-fakes-seizure-avoid-mugged-bart-train-article-1.3504997,87488,102,text/html
http://www.nydailynews.com/tags/new-york-assaults,107566,157,text/html
http://www.nydailynews.com/new-york/brooklyn/boy-11-escapes-stranger-clutches-brooklyn-subway-station-article-1.3526800,86746,103,text/html
http://www.nydailynews.com/tags/germany/stories/9,107496,156,text/html
http://www.nydailynews.com/news/national/toddler-shoots-3-year-olds-unlicensed-home-daycare-article-1.3527727,88973,108,text/html
http://www.nydailynews.com/photos/dn-photographers/photographer?author=James-Keivom,36017,78,text/html
http://www.nydailynews.com/autos/gallery-2016-ford-mustang-premium-ecoboost-photos-gallery-1.2789042,27169,20,text/html
http://www.nydailynews.com/entertainment/lil-wayne-daughter-fine-seizures-article-1.3468328,89985,109,text/html
http://www.nydailynews.com/news/politics/north-korea-mocks-trump-posting-weird-articles-twitter-article-1.3432766,90277,112,text/html
http://www.nydailynews.com/amp/new-york/nyc-crime/bloody-lincoln-tunnel-brawl-leaves-man-slashed-car-crash-article-1.3530771,24474,18,text/html
http://www.nydailynews.com/tags/teen-violence,107326,157,text/html
http://www.nydailynews.com/autos/tags/chevrolet-camaro,64365,130,text/html
http://www.nydailynews.com/autos/gallery-2016-dodge-challenger-sxt-blacktop-photos-gallery-1.2794890,27063,20,text/html
http://www.nydailynews.com/authors?author=Chelsia-Rose-Marcius,106857,159,text/html
http://www.nydailynews.com/new-york/nyc-crime/teen-stabbed-bronx-student-school-fight-girl-article-1.3506271,90462,114,text/html
http://www.nydailynews.com/sports/football/49ers-qb-colin-kaepernick-sits-national-anthem-article-1.2768072,95008,115,text/html
http://www.nydailynews.com/amp/new-york/boy-suffers-seizure-school-bus-driver-questions-mother-article-1.3509023,32638,23,text/html
http://www.nydailynews.com/autos/tags/ford-mustang,62912,124,text/html
http://www.nydailynews.com/amp/new-york/bronx/injured-bronx-building-facade-collapse-article-1.3519527,24152,20,text/html
http://www.nydailynews.com/tags/west-farms,106762,150,text/html
http://www.nydailynews.com/tags/robert-kraft,107181,152,text/html
http://www.nydailynews.com/amp/news/politics/president-trump-tweets-nfl-insults-sunday-games-article-1.3517578,30864,24,text/html
http://www.nydailynews.com/opinion/trump-nfl-rant-pushes-black-athletes-defend-social-justice-article-1.3516658,92339,112,text/html
http://www.nydailynews.com/news/national/exxon-fined-2m-tillerson-era-russia-sanctions-violation-article-1.3341829,90020,107,text/html
http://www.nydailynews.com/news/politics/fears-rise-trump-general-assembly-article-1.3500559,98265,117,text/html
http://www.nydailynews.com/news/politics/officials-cryptically-signal-trump-stick-paris-deal-article-1.3501799,91524,113,text/html
http://www.nydailynews.com/news/world/north-korea-fires-missile-capital-article-1.3495728,96251,120,text/html
http://www.nydailynews.com/tags/twitter,107414,158,text/html
http://www.nydailynews.com/authors?author=BEN-CHAPMAN,109090,159,text/html
http://www.nydailynews.com/authors?author=Ben-Chapman,109090,159,text/html
http://www.nydailynews.com/news/politics/rex-tillerson-speaks-america-values-article-1.3446580,90581,109,text/html
http://www.nydailynews.com/tags/mta,106927,157,text/html
http://www.nydailynews.com/sports/football/nfl-owners-donated-trump-article-1.3516329,104804,137,text/html
http://www.nydailynews.com/tags/iowa/stories/5,106883,154,text/html
http://www.nydailynews.com/entertainment/music/lil-wayne-reportedly-hospital-seizures-article-1.3470941,85661,105,text/html
http://www.nydailynews.com/new-york/manhattan/facade-greenwich-village-apartment-building-loose-article-1.2634378,90280,109,text/html
http://www.nydailynews.com/news/politics/members-trump-arts-committee-quit-charlottesville-article-1.3422789,93016,113,text/html
http://www.nydailynews.com/news/crime/teen-scare-children-stun-gun-child-article-1.3525520,86131,106,text/html
http://www.nydailynews.com/new-york/new-york-city-construction-workers-great-heights-gallery-1.1121866?pmSlide=1.1121847,68651,21,text/html
http://www.nydailynews.com/amp/new-york/manhattan/huge-fire-rips-tribeca-building-article-1.3462069,25737,18,text/html
http://www.nydailynews.com/tags/nashville,107014,152,text/html
http://www.nydailynews.com/new-york/new-york-city-construction-workers-great-heights-gallery-1.1121866?pmSlide=1.1121853,68037,21,text/html
http://www.nydailynews.com/tags/iowa/stories/6,106953,154,text/html
http://www.nydailynews.com/news/national/child-left-car-grandmother-work-dies-article-1.3522335,88617,109,text/html
http://www.nydailynews.com/tags/germany/stories/7,107090,156,text/html
http://www.nydailynews.com/news/politics/sen-bob-corker-not-seek-re-election-2018-article-1.3523144,93847,111,text/html
http://www.nydailynews.com/new-york/new-york-city-construction-workers-great-heights-gallery-1.1121866?pmSlide=1.1121865,68204,21,text/html
http://www.nydailynews.com/news/national/wounded-minister-thought-killed-church-shooting-article-1.3523118,90938,110,text/html
http://www.nydailynews.com/autos/tags/audi,69090,154,text/html
http://www.nydailynews.com/amp/new-york/new-york-city-construction-workers-great-heights-gallery-1.1121866,44380,18,text/html
http://www.nydailynews.com/new-york/bipartisan-group-urges-tillerson-deport-nazi-living-queens-article-1.3436534,91800,109,text/html
http://www.nydailynews.com/news/crime/neighbor-45-arrested-murdering-12-year-old-girl-article-1.3521842,89500,109,text/html
http://www.nydailynews.com/sports/football/aaron-rodgers-iowa-high-school-students-final-exam-article-1.3186460,87976,114,text/html
